main_text,comments
,[]
,[]
오늘부터미션! 고고!!!하루 매일산책하기!!!! 매일 사진!올릴께여❤️,"['멋져영~~ 매일산책!', '히히 감사해여❤️', '산책은필수죠👍', '맞죠!맞죠!', '하루라도 안하면 난리나요.', '아!맞아여ㅋㅋ', '계속 낑낑대고 긁고 눈빛쏘면서 따라다녀요 ㅋㅋ', '넘 사랑스러워여❤️❤️', '역시 멍냥보감친구들은 산책을 매일하는군요!', '힛❤️']"
두번째 사진처럼 흰자에 갈색으로 변한 부분이 있는데 왜인지 아실까요...? ㅠ 스트레스 받을까봐 미용을 아직 안 시켰는데 눈가에 털이 많아서 찔려서 그런건지 아니면 그냥 염증인건지 모르겠네요 ,"['https://m.cafe.naver.com/ca-fe/web/cafes/dogpalza/articles/12573353?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImRvZ3BhbHphIiwiYXJ0aWNsZUlkIjoxMjU3MzM1MywiaXNzdWVkQXQiOjE2ODgzNzUxNzA5NTJ9.y0Ms1N4FT3ZBgAWVjROE9YR9ZRnbbBzT3egJOAtOV9c&useCafeId=false&query=%EA%B0%95%EC%95%84%EC%A7%80%2B%ED%9D%B0%EC%9E%90%2B%EA%B0%88%EC%83%89검색해보니까 색소침착일 것 같아요!눈쪽털이 찔려서 변색 올 수 있다고 하네요', '감사합니다 ㅠㅠㅠ 계속 신경쓰였는데 한시름 놨어요! 병원 갈때 눈가 주변 털 정리해달라구 해야겠네요', '눈쪽 털 찔리는거면 병원에서 검사해보세요! 저희 첫째는 너무 찔러서 시력을 빨리 잃었어요ㅠ', '헉 그렇군요 ㅠㅠ', '병원 갈때마다 뽑아주고 영양제 넣어주고 했는데도 그렇더라구용 ㅠ ㅠ 아가때부터 관리해쥬시면 좋을것가타요!', '넵 그래야겠어요 조언 넘 감사해요 \U0001faf6🏻']"
저희아가 6차까지 예방접종완료했구여귀땜에 오늘 병원가서 귓털뽑구 귀청소도 하고왔는데요수의사쌤께서 맛있는거 주지말라고하시는데개껌은 괜찮지않을까싶어서요치석제거되는 개껌이랑 저희아가 피부가 지성인데사료도 추천부탁드려요,"['좀 비싸긴한데, 허니콤츄 이빨에 무리도 안가고 기호성도 좋아요!', '좀 급하게 먹으면 그리니즈랑 릴라러브스잇이 좋고, 꼭꼭 씹어 먹는 편이면 윔지스요. 윔지스는 근데 소화력 딸리면 토하는 애들 많아요🥲', '허니콤츄 진짜 괜찮아요~!!', '맛있는거 주지말란 말씀은 간식을 말하는 것일텐데귀염증이 알러지때문에 생긴거일수도 있어서 그러신 것 같아요다 낫기전까진 덴탈껌도 안주시는게 좋을 것 같아요알러지원이 어디서 시작된건지 알 수 없으니깐요ㅜ', '좀 비싸긴한데 수피  좋아요! 천연 안전성분이구요.', '수피요?네버에 뭐라고검색해야될까요?', '앗  수파 에욥! soopa 덴탈껌이욥.영국에서왔어요.', '덴탈 브래드 미니 를 주는데 가격도 저렴하고 치석은 우리 아이가 6개월이라서 아직 없는데 광고에는 치석에도 좋다고 했어요 아무튼 잘 먹고 입냄새가 나지 않아 좋아요~^^', '저희아가는5개월이라서 아직 치석은 없는데여.치석제거껌 알아보고있어요', '덴탈 브래드 미니 는 괜찮은것 같아 지금은 이것으로 주고 있어요 음식과 간식 먹으면 입냄새 나는데 이건 덴탈성분이 들어가서 입냄새가 않나서 좋아요~']"
폼피츠 와 믹스견 이렇게 2마리키우고있어여더울까봐 7시이전에 나긴서 산책하는데갑자기 동시에막 아스팔트를 핥고 풀이며 잡초 이런걸 막 뜯어먹더라고요둘다 똑같이 거품토같은거 1번씩했구요병원데리고갔더니 둘다 약간 열높고 배에서 소리가많이난다사람으로치면 더워랑 멀미증상같다속진정되는 주사맞고와서 집와서 굶기라는데너무 여기저기 계속 핥아서 죽급여했어요 유산균이랑좀잠잠해지는것같더니 다시 소파며 여기저기 핥고갑자기 벽지를 뜯고ㅠㅠ토할듯 헛구역질만해요2마리다 아침산책시 주변아파트 공원 돌고왔는데갑자기 그러네요어쩌죠?ㅠ,"['개들은 속이 안좋으면 일부러 토해내려고 이물질을 먹는 경우가 있어요 그래서 수의사님이 굶기라고 하신게 속이 편해져야 그 행동이 줄어드니깐 그러신거예요~ 좀 심하게 더위를 먹었나보네요ㅠㅠ 최대한 시원한 환경을 만들고 그나마 시원한 저녁시간에 산책을 하거나 야외배변이면 짧게 자주 나가는게 좋을 듯 하네요~ 사람도 힘든 여름 강쥐들이 잘 이겨내서 가을에는 건강한 모습으로 웃음이 가득하길 바래요~', '좋은 댓글 감사합니다. 지금 회산데 벽지 다뜯고 난리도 아니네요ㅠ 더위먹을까봐 저녁도 바닥이 뜨거워서 일부러 아침 산책으로 바꾼건데ㅠ 더일찍나가야겠어여']"
외출할때 캠으로보면 배변패드 위에서 자요 집나두고보름있으면 3달 강아지인데 어케해야하나요현관문이랑 가까워서 구런건가요??,"['펫샵에서 데려온건가요?! 저희 강아지두 자주 그래요 ㅠㅠ', '펫샵이나 켄넬 같은 곳에 갇혀서 지내던 아기들은 패드위에서 자는게 습관 되어있더라구요ㅠㅜㅠㅠ', '얇은 담요 깔아주고 그 위에 밥그릇 놔두면 거기서 잘 자던데 한번 해보세요!', '담요랑 배변패드랑 좀 거리두고..?', '펫샵…펫샵은 좁은공간에 배변패드 하나두면공간이 꽉차고 잘곳도 마땅히 없다보니패드에서 자다가 습관된것 같습니다ㅠ', '저희도 글애여 근데 집큰데로 옮겨주고 패드도 다른곳에 옮기니까 자연적으로잠은 집으로 들어가드라고여', '애기때는 더그런거같아요. 방석잇어도 배변패드위에서 자다가 크니까 잘안올라가네요. ~ 애기때 하도 올라가서자길래 배변판도 썼엇눈데 똑같았어요~ 하우스훈련 자주시켜주세여!', '패드올라갈때 칭찬해주면서 간식주신적 있지않나요? 그러면 패드위에서 잔다던데']"
"4개월 됐고요. 주사 맞기 전에도 코산책은 자주 했고, 4차까지 맞은 후로는 매일 산책하고 있어요.물론 주사를 다 맞은게 아니기 때문에 다른 강아지와 못 마주치게는 하고 있는데요.제가 막기 전부터 쫄아서 뒤에 숨어버리네요ㅠ원래 이맘때 이러나요? ","['아직어려서그럴꺼에요멀리서멈머친구들지나가는거자꾸보다보면덜해질꺼에요😁', '그냥 성격입니다. 근데 강아지는 사람과 강아지는 구분한대요. 강아지는 서열이 있거나 같이 놀 수 있는 같은 종으로 인식하는 반면, 사람은 경계나 경쟁에 대상이 아닌 npc정도로 인식한다고 합니다. (학대받은 아이들은 다르겠지만..ㅠㅠ)', '어릴땐 모든게 낮설어서 그럴수도 있어요ᆢ 그래도 매너좋은 애들로 자주만나다보면 좋아질꺼에요', '어릴때 매너좋은 얌전한 애들이랑만 확인하고 인사시켜주세요. 크림이 어릴때는 강아지 무서워하지 않았는데 공격적인 아이랑(주인이 얌전하다고 하길래 인사시켰더니 갑자기 물려고 공격하더라구요) 잘못 인사한번 한후로 지금까지 트라우마 생겨서 강아지를 싫어하고 도망다녀요. ㅠㅠ', '보리도 똑같아요. (강아지 운동장에 갔는데 비글이 있어서 주인한테 작은강아지 내려놔도 괜찮냐구 물어봤어요. 괜찮다고 구래서 내려놨더니 갑자기 달려들고 몸통박치기 해서 날라갔어요. 진짜 자기 강아지 성격 잘 모르는 주인 많아요...) 예민하고 소심한 아이들은 얌전하고 순한 강아지부터 천천히 만나야 강아지를 안싫어해요. 보리는 소심한 아이라 저일 있고나서 강아지운동장 진짜 싫어하고 다른강아지 오면 겁먹어서 숨어요.', '맞아요. 다들 자기강아지 순하다고 하는데 절대 아니더라구요. 얌전하고 순한 강아지 만나기가 너무 어려워요. 우리 크림이도 소심하고 겁많아서 그후로 강아지 자체를 싫어해요 ㅠㅠ 동네에 소심한 강아지 모임이 있었으면 좋겠네요.', '성격인거같아요 2개월 지난아가 첫접종 병원갔는데 진돗개횽아한데 신나게대들더라구요ㅠ지금도 사람 보면 다신나고 좋아해서  남따라갈까봐 더걱정인데요ㅠ저는 ㅎㅎㅎ', '저희 아가들도 애기땐 모든 강아지를 비롯해서 사람과 다른 사물들까지…다 무서워서 도망다니며 산책했답니다!!하지만 산책나가서 앉아를 시키고 내 눈을 바라봐주면 간식을 주거나 흙냄새 자주 맡게 해주니 괜찮아졌어요!!아마 강아지들 성격에 따른 차이일거에요:) 걱정마셔요!!!', '멍멍이 성격인거 같아요~내향적인 강아지도 있고, 외향적인 강아지도 있고요~저희집 강아지는 애기 때부터 강아지를 너무 좋아해서 강아지 친구가 인사 안해주고 지나가면 서운해 하더라구요😅강아지를 겁내면 무리하게 인사 시키지말고 순하고 비슷한 체격의 강아지들 부터 조심스레 만나게 해야할듯 해요~강아지 친구들에 대한 좋은 기억들 부터 차곡차곡~~~', '사람처럼 각각의 성격이예요 울집아이도 낯가림이 심하고 소심해서 오히려 친구를 사귀는게 스트레스더라구요 조금 얌전한아이나 주변에 큰 관심이 없는 애들하고 오히려 잘지내요 ㅋㅋㅋ 대왕소심이라 산책도 힘들었는데 자주나가다보니 무서워하던 오토바이 자동차 사람을 살짝 무시하는단계까지 오긴했어요..ㅎ억지로 친구를 만들기보다 성향에 맞춰서 천천히 해보세요 ^^']"
아직도 사료 정착을 못해서요ㅠㅠ,"['저흰 파미나 먹이고 있어요~ 지위픽도 괜찮더라구요..!!!', '아무래도 촉촉한 사료를 잘 먹긴하더라구요ㅠㅠ라포그 소프트는 곤충 단백질이라 알러지 있는 아가들한테 좋고윌로펫, 더텐소프트도 좋았어요', '굿씨사료 추천해요 멍냥마켓에서 판매해요', '굿씨 사료 잘먹더라구요😄', '전 캐니소스랑 올바른끼니 두개혼합급여하고있어요!', '칸쵸는 굿씨사료먹이고 있어요', '저희 애기는 더마독 사료먹어요!', '저는 네츄럴프로세스 소프트키블 치킨맛먹여요!', '보담이는 보나시보 램앤라이스먹여용', '순수!']"
"내츄럴랩 6제로 양고기 사료 급여하고 있어요.이 사료 기준 6키로는 132g을 먹어야하는데 저희 강아지는 매끼 20g씩 하루 네번, 총 80g 먹이고있습니다.매일 간식을 조금 주기때문에 권장량 보단 적게 먹여야하지만 이렇게 적게 먹여도되나싶어서 여쭤봅니다.간식은 가끔 계란 반쪽, 손톱 크기의 트릿 5개정도만 주고있어요.응아는 하루 서너번정도 정상적인 응아 중이예요","['강아지마다 사료적정량이 달라서 꼭 나와있는 양대로 먹일필요는 없어요. 똥이 딱딱하거나 질지 않고 바닥에 묻어나지 않은 적당히 말랑한 정도면 사료양도 적당한 거에요. 사료양을 좀더 늘려주고 싶다면 조금씩 늘려주시면서 똥이 질어지는지 보시고 질어지면 그거보다 조금 덜주시면서 조절하시면 되요. 너무 많이먹으면 살이찌지만 너무 적게 먹으면 영양분이 부족할수도 있긴 해서 살찌지 않으면서 적당한 사료양을 찾아내는게 필요할것 같아요.', '고맙습니다~사료봉지에 적힌대로 주니까 엄청 무른 똥을 싸서 점점 적게 주니까 20g까지 내려와서 걱정되서요. 병원에서 살도 빼라고 해서 당분간 이렇게 줘야겠어요 ㅎㅎ', '원래 적힌대로 주면 살쪄요. 다른 간식도 주고 개껌도 주고 하면 칼로리가 넘치게 되서요. 병원에서 살빼라고 했다면, 지금처럼 유지해보고 한달후에 몸무게 보시고 더 줄일지 늘릴지 정하셔도 될것 같아요.', '네~ 알겠습니다😊', '저도 네추럴랩 먹이고있는데 요사료가 기존사료에비해 권장량이 많더라구요? 근데 저희아이들은 많이주면 꼭 원래먹던양만큼만 먹고 남겨서 그냥 적게주고있어요^^ 응아상태 괜찮으면 그대로주셔도될듯해요 살도빠졌어요 2~300그람씩요 ㅎ']"
산책 할 때 다른 강아지들이 지나가면 인사하고 싶어서 안달나요~ 그러다 가끔 허락 받고 인사시키면 냄새 잘 맡다가 갑자기 짖어요ㅠ사과만 늘어가네요ㅠㅋ그래서 이제 아예 인사를 안시키긴하는데 이 방법 밖엔 없을까요?,"['저희 집 개님은 코인사 -> 생식기 -> 똥꼬 순으로 냄새 맡는데 자기가 친구 똥꼬 냄새 맡는건 괜찮은데 똥꼬 냄새 친구가 먼저 맡으면 화들짝 놀라면서 짖어요🥲 패턴이 있는거면 모를까 이유없이 심하게 짖으면 흥분도 높은거니까 인사 안 시키는게 좋을 것 같아요', '어! 이거에요!! 인사하는 친구가 똥꼬부터 가면 놀라면서 짖어요~ 패턴이 달라서 놀라서 그런거였나봐요ㅠ 크게 몇번 짖고 말긴 하는데 다른 견주분께 죄송하더라구요~ 댓글 감사해요♡', '우리애도 그래요 흥분도가 높은 아이들은  다 그렇다 하드라구요 아무리 산책 가기전 집에서 한바퀴 돌고 산책 나가도  냅다 뛰어가고 만나는 강아지 사람 다 짖는 통에 한소리 듣죠 어제는 지나가는 할머니안테 우산으로 맞아네요 기분 나쁘고 속상하지만 어째요 그런분들도 이해해야죠', '친구들만 보면 흥분을 좀 하긴해요~ 다행인지 아닌지 지나가는 사람한테 안짖고  먼저 짖는 친구들한테도 안짖고 쌩~지나가요ㅋㅋ 강약약강의 느낌? 본능인거지만 자제시켜봐야겠어요ㅠ 댓 감사해요♡', '자긴 똥꼬 냄새 실컷 맡아놓고 똥꼬 내주기 싫어하는 아이들이 있긴 하더라고요. 자기 정보 쉽게 넘겨줄 순 없다는 일종의 기싸움 같은 거라고 들은 기억이...🙄 흥분도가 높아질 수 있으니 그런 경우엔 바로 대면하게 하지 말고 시간들여서 행동이 느긋해질 때까지 기다렸다 접근하게 하고 줄 당기고 있는 상태로 점점 가까워지게 하지 말라고 하더라고요. 시간과 여유가 필요한 타입인 것 같아요.', '맞아요~저도 영상 이것저것 찾아봤는데 그런 내용이 있더라구요~자주 만나는 친구를 만들고 싶은데 쉽지않네요😅  댓 감사해요♡', '좋아서 가려고 하는게 아니라 경계심이 생겨서 어떤 놈인지 확인하려고 가고 싶어하는 거예요. 확인하고 나서 적이라고 인식하면 짖는거고, 상대가 나를 확인하는 건 또 싫고. 그래서 인사 안 시키는게 좋아요. 보호자가 다 알아서 하니까 넌 나서지마~ 를 알려줘야 해요.', '네~그래서 가만히 있는 노견한테는 안짖는거 같아요~그냥 인사 안시키고 지나가는게 가장 좋은 방법 같네요~ 댓 감사해요♡', '꼭 다가가서 냄새맡게하는것만 인사는 아니라고 하더라구요 ~ 그래서 먼발치에서 그냥 스쳐지나가는데 그것도 인사라고 했어용 ~~', '아항~요즘은 인사안시키고 있는데 다행이네요~댓 감사욤♡']"
"이중모에다 드라이기 스트레스를 너무 많이 받아서드라이룸 하나 장만하려구 하는데실용성있는 제품 찾다보니 붐ㅍ,넬ㄹ는 너무 육중해서요ㅠㅠ혹시 바두기 드라이룸이나 비슷한 제품 사용해보신 분들 후기가 궁금해요!!","['지금은넬로쓰고있는데전에요제품써봤는데마르는데시간도오래걸리고발이나배부분쪽으로잘안마르더라구요', '자리차지 많이 해도 넬로로 가는게 맞겠어요😂 감사합니다❤️', '개인적으로잘산물건이라고생각하는거중에하나에요땅콩이도스트레스덜받구요목욕이완전편해졌어요😊', '저도 드라이룸 고민중이에요', '그쵸ㅠㅠㅠ 포메아가들은 털때문에 필수인거 같아요\U0001f979', '넬로 사용 중인데 강아지가 앉아있으면 엉덩이와 다리는 잘 안말라요😭 붐펫은 아래서도 바람이 나온다던데ㅠㅠ 대표적인 드라이룸 세개 비교하는 영상 같은 거 보고 구입하세용💗', '넬로도 하반신은 조금 아쉬운 부분이 있나봐요ㅠㅠ? 비교영상은 생각도 못했네요!! 얼른 유튜브 찾아봐야겠어요😂', '저희집은 붐펫써요 드라이룸은 있는게 훨씬 편해요😄', '오늘 목욕하구 털말리면서 못해먹겠다 싶어서 주문하려구 담아뒀어요 흑흑\U0001f979 붐펫이랑 넬로중에 골라볼게요! 감사합니다❤️']"
워낙 활발하고 엄살많은 성격인데더 어릴땐 놀때만 짖더니 이제는 안되는거 블로깅하거나 밀치면땅에 엎드리거나 엉덩이만 올리고 꽤 짖어요그럴때마다 아무말안하고 가만히 그냥 서있는데 이렇게하면 되나요…?,"['4개월 말티푸 맘입니다. 저도 요몇일 매일 기싸움 중이에요. 전 블로킹하면서 한쪽으로 몰아서 기를 죽여놓는방법을 사용해요. 발로 하다가 갑자기 발을 물길래 판때기(받침 접시같은거)로 블로킹하면서 한쪽으로 몰아요. 막짓다가 어느순간 깨갱하고 멈추더라구요.', '전 빠른 교육 추천드려요ㅠㅠ 저희 강아지두 발로킹 안 먹히고 오히려 대들었는데ㅠㅠ 끝까지 가더라구요ㅠㅠㅠㅠㅠ', '최근에 교육을 통해 약간의 불편감을 줘야 한다는 걸 알았어요ㅠㅠㅎㅎ 아직 아가라 아가에게 맞는 교육 방법이 있을 거 같아 문의 해보시는 게 좋을 거 같아요! 퍼피교육 문의해보세요~', '짖으면 밀어내세요. 블로킹 해야됩니다. 반항하는 거라서.. 짖는 것도 허락 안 한다! 는 강단을 보여줘야해요.']"
지금 이갈이 중이라 온갖 나무랑 벽을 갉아먹는데양치껌은 아직 이르다는 말이 많더라고요ㅠ너무 딱딱해도 안좋다고하고.. 대부분의 제품은 6개월이상이기도 해서 어떤걸 줘야 이 가려움이 충족될지 모르겠어요ㅠㅠ,"['저는 주고 있는데- 핥다가 부들해지면 씹고 하는것 같아서 아직 치아 문제는 없었어요', '우유껌 주셔야해요딱딱해도 지가 가지고놀고 씹다가 놔두고해요그럼  버리고', '오!! 4개월 아가도 우유껌 줘도되나요?? 간식주면 사료 안먹는다해서 1년때까지는 덴탈껌도 주지말아야하나 하고있었거든요...', '아가때주셔도 되요우유껌은 향만 날뿐 사료먹는거랑 상관없어요전 2개월때부터 줬는데요지금은 우유껌은 쳐다도 안보지만 ㅋ', '완전 꿀정보였어요😭 무지한 초보라서ㅋㅋㅋ 감사합니다ㅋㅋㅋ', '대신 바닐라향 딸기향 이런거 주심안되고순수한 우유껌만주셔야해요저도 아가때 뭣모르고 애견샵에서준 황태맛나는거 줬다가 밥 안먹어 이틀정도 고생했어요~~', '오 우유껌은 어려도 괜찮나보네요!! 혹시 우유껌 추천하시는 거 있나요??', '음ᆢ저는 그냥 AFN꺼 제일 작은 사이즈급여했는데 아이가 먹는게아니고 좀 씹고 물고 노는 수준이라 하루에 끝부분 조금씩만 먹었고 하루주고 그날저녁 바로 버리고 했어요아깝다고 반잘라주시면 아이 목에 걸릴수있어요 잘먹는아이들은 ᆢ그니까 아끼지말고 한개씩 주세요 ᆢ저녁에 버리시고요가격이 저렴해요ᆢ', '이갈이할땐커피츄장난감좋아요유치빠지는데도움도되더라구요😁', '병원에선 이 부러질 수 있다고 너무 단단한건 피하라더라구요ㅠ']"
"이제 곧 4개월되는데 지금 목욕한지 이주가 지났는데 냄새가 너무 나더라고요ㅠ지금은 그냥 받은 샴푸 사용하는데냄새제거랑 피부에 좋은 샴푸나 컨디셔너,올인원 제품 있으면 추천부탁드려요!","['샴푸만 쓰는데 내개와 제품 사용중이고 순한걸로 유명해여 !!', '로이는 아이그룸 쓰고 있어요~~', '전 샤이닝펫 미스트쓰고있어요샴푸는 백모전용 쓰는데다쓰면 샤이닝펫 쓸려고 구매해놨어요그리고 그냥 샵에서 준거는 아까워서 한번 썼는데 비릿한 냄새가 나더라구요 컨디셔너는 사놨는데 생각이 안나네요지금 밖이라서이따 알려드릴께요', '미스트는 언제 어떻게 뿌려주시나용?', '털빗질할때  뿌려주시구 빗질하면 아이가 안아파하고 특히 귀뒷쪽이 잘 엉켜요귀뒷쪽은 좀 만이 뿌려서 스리커빗으로 살살 안아프게 빗어주세요엉덩이쪽도 잘엉키는 부분이니 좀 만이뿌려주시고 ᆢ지금은 아가라 슬리커빗으로만 해주셔도 되는데 좀더크니 마무리를 콤빗으로 해서 걸리는부분은 또 슬리커로 풀어주셔야해요엉키고 떡지면 털 완전 밀어야할수도 있어요', '아고 너무예쁘네요ㅎㅎㅎ저도 샴푸도바꿨지만 미스트같이사용해요^^샴푸는거품형뽀송으로바꿨는데 내개와 미스트 카렌듈라 카밍미스트써요ㅎㅎ미스트뿌리면 냄새좀참을만해져요ㅋㅋ', '향은 하이포닉 못 따라가는거 같아용➰ 물에 희석하고 거품용기에 넣어 사용하면 편해요!', '그렇잖아도 하이포닉 많이 쓰시던데 세정력이나 피부도 괜찮나요?!', '저희 멍멍이는 원래 누런색이라 !! 우선 산책후 발 씻길때 보면 땟국물 잔뜩 나와용ㅋㅋㅋㅋ 피부는 문제있던 적은 없어요~~', '저도 하이포닉 쓰고있어용 !!']"
워킹맘..12살 코카 여아를 키우고 있는데요월래 코카 귀는 나이 먹어갈수록 고질병인건 알고 있지만한 삼주전부터 귀속은 부어 있진 안는데 청소를 해줄때마다 이런 색깔이 나오는데냄새가 심한것도 아니고 근데 계속 이러네요혹시 왜 이러는건지 늦게 끝나다 보니ㅠ이걸로 야간 병원간다고하니 남편은ㅠ,"['걱정되면 가보시는게 낫죠~ 저라도 가볼거 같은데요~? 아무이상 없길♡', '저정도면 주간에 시간날때 가보는게 좋을것 같아요.진드기물린걸로도 응급실 가는걸요.', '시간내셔서 내원해보세요', '시간날때 꼭 내원해 보세요ㅠ', '다들 감사합니다ㅠ그란에도 아이도 노견이고 해서 한동안 숼려고사표 내고 인수 인계중이에요이젠 아이랑 좀더 시간을 가져야 할꺼 같아서요', '병원 가셔서 진찰 받아보는게 좋을것 같아요! ㅠ', '너무 심해요ㅠㅠㅠㅜㅠㅜ 빨리 약먹구 연고 매일 발라주세요', '눈물은 같이 안나나요??']"
"안녕하세요 4개월 지나 곧 5개월이 되는 말티푸 키우고 있습니다~! 여러 방면으로 공부 중인데 아직도 모르는게 많네요ㅜㅜ간식은 적어도 6개월 이후,, 최대한 늦게 주려고 하고 있는데 아무래도 이갈이 때문에 개껌을 줘야 하나 싶어서요하루에 우유껌? 같은거 하나 정도는 괜찮을까요? 덴탈껌도 사볼까 하는데,,우드스틱 사줬는데 관심이 없네여ㅜㅜ그리고 교육할 때 사료로는 안되서 관절 영양제 사둔게 있어서 그거 조금씩 잘라서 사용 중인데,,,간식 안주고 사료도 안될때 교육용으로 뭐가 좋을까요??","['저는 굶기고 사료로 유도 했습니다 (저녁을 안주고 사료로 놀이/훈련하면서 저녁 칼로리 먹임)우드스틱은 사료통에 넣어놓고 냄새 베면 그걸 양말로 묶어서 가지고 놀게 했어요', '전 다른 사료 샘플을 약간씩 줬어요ㅎㅎ 특히 소프트 사료는 간식처럼 먹일 수 있는 기호성 높은 사료에요!', '윗분 말씀처럼 다른 사료 샘플이나 양배추 당근 오이같이 야채 손톱만하게 작게 잘라서 교육했어요. 우유껌이 뭔지 정확히 모르겠는데 흰색 소가죽껌 말하는거면 이거 성분이 안좋을거에요.']"
어제 첫 미용하고 상처난 아기 엄마입니다ㅠ걱정해주신분들 너무 감사합니다아기 상처는 소독과 약을 잘 발라 잘 아물고 있는거같아요근데 아기가 아예 움직이질 않고..밥도 물도 안먹고요..자기 방석에서 계속 긁고 미동이 없습니다…일시적인걸까요 ㅠㅠ…?너무 걱정되서 미치겠습니다도와주세요🥹…,"['아이가 스트레스를 많이받았나바요ㅠㅠ일단은 진정할수있게 조금 놔두시는건 어떨까요? 날이 더워져서 물은 먹어주는게 좋는데 아이가있는 근처에 물에 츄르를 좀 타서 한번 먹을수 있도록 혼자만에 공간을 줘보세요 걱정이많이되시겠어요저도 속상하네요 너무 심하시면 병원가는보는것도 추천드려요 아프거나 안좋을때도 구석에 숨고 밥을안먹는경우도 있어서요ㅠㅠ', '일시적일 수 있고, 영구적으로 갈 수도 있죠,, 일단 스트레스랑 트라우마가 생겨서 그런것같은데 개바개라 밥 안 먹으면 치워버리고 간식도 주지 마셔용,,', '우리 로이도 이번 미용으로 엄청난 스트레스로 3주가량 밥,간식 다 거부하고 무기력에 혈뇨까지봤어요ㅠㅠ 몸무게 너무 많이 빠져서 병원에서 식욕촉진제까지 받아먹였어요 너무 예민 해져서 근처도 못까고 한번씩 다가올때마다 어루고 달래서 이제 컨디션좀 돌아왔네요', '아이들을 빡빡밀면 극도의 스트레스와수치심을 느낀데요명냥에도 몇번 글 올라왔었는데 ㅠ저도 위생미용해주러 샵갔다가 생닭처럼 빡빡 민 강아지가 덜덜 떨면서 다리도 제대로 못움직이더라구요 ᆢ넘 스트레스받아서방법은 없는거같고 시간이 약인듯저같으면 밥 안먹는다고 치우지안고 좋아하는 간식주고 사료에 소고기나 고구마 닭가슴살등등 섞어서 급여하면서 아이기분을 풀어줄꺼같아요', '강아지들은 너무 짧게 전신을 밀어버리면 큰 스트레스와 수치심을 느낀다고 하더라구요.. 그래서 요즘엔 배냇미용 안하거나 길이 길게해서 자르는 경우도 많아요. 배냇미용이 필수도 아니고, 아이 스트레스보다 중요한것도 아니니깐요ㅜㅜ 보호자님 강아지는 거기에 상처까지 났으니 더 큰 스트레스를 받았을거고, 그것때문에 밥도 물도 거부하는것 같아요. 진정할 수 있도록 편히 쉴 수 있게 해주시고 맛있는것도 주면서 잘 달래주세요', '스트레스 때문일텐데 넘 속상하시겠어요ㅠㅠ 금방 나올거에요ㅠㅠ💗', '스트레스가 심했나봐요.. 안정을 취하면서 나아질때까지 기다려보아요ㅠ', '스트레스 받았나봐요ㅠ 울치리도 미용샵만 갔다오면 안먹고 안놀고 잠만 자더라구요ㅠ', '저희.강아지 첫미용때 목에 상처나서 꿰메고 그트라우마로 지금 3살인데 얼굴쪽에 클리퍼만 갔다대면 난리나요 ㅜㅜ그래서 얼굴쪽은 가위로만 해주시는데도애가 넘 힘들어해요', '아프고 놀래서.그럴거에요.우리애기도 아프니까 잠도못자고 예민해있다가회복하면서.괜찮아졌어요']"
,[]
타일카페트를 거실까지만 설치했는데 물어 뜯어서 뒤집어 놓았네요  혹시 마감처리 하신분들 어떻기 했는지 공유 가능 할까요? ,[]
